;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 26-Sep-15 08:31:00 PM
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0x1FFC2000  	536879100
0x1BA6	0xD1FD    BNE	L_main131
0x1BA8	0xE002    B	#4
0x1BAA	0xBF00    NOP
0x1BAC	0x3DFF0049  	#4799999
;OLED_Demo.c, 34 :: 		OLED_fill(0x00);
0x1BB0	0x2000    MOVS	R0, #0
0x1BB2	0xF7FEFB25  BL	_OLED_fill+0
;OLED_Demo.c, 35 :: 		OLED_clear_buffer();
0x1BB6	0xF7FEFD59  BL	_OLED_clear_buffer+0
;OLED_Demo.c, 36 :: 		for(m = 18; m < 114; m += 10)
0x1BBA	0x2012    MOVS	R0, #18
0x1BBC	0x9002    STR	R0, [SP, #8]
L_main133:
0x1BBE	0x9802    LDR	R0, [SP, #8]
0x1BC0	0xB280    UXTH	R0, R0
0x1BC2	0x2872    CMP	R0, #114
0x1BC4	0xD235    BCS	L_main134
;OLED_Demo.c, 38 :: 		for(n = 12;  n < 57; n += 8)
0x1BC6	0x200C    MOVS	R0, #12
0x1BC8	0x9003    STR	R0, [SP, #12]
L_main136:
0x1BCA	0x9803    LDR	R0, [SP, #12]
0x1BCC	0xB2C0    UXTB	R0, R0
0x1BCE	0x2839    CMP	R0, #57
0x1BD0	0xD22A    BCS	L_main137
;OLED_Demo.c, 40 :: 		Draw_Circle(m, n, 4, toggle, ON);
0x1BD2	0x2201    MOVS	R2, #1
0x1BD4	0x9901    LDR	R1, [SP, #4]
0x1BD6	0x2001    MOVS	R0, #1
0x1BD8	0x4008    ANDS	R0, R1
0x1BDA	0xB404    PUSH	(R2)
0x1BDC	0xB2C3    UXTB	R3, R0
0x1BDE	0x2204    MOVS	R2, #4
0x1BE0	0x9904    LDR	R1, [SP, #16]
0x1BE2	0xB2C9    UXTB	R1, R1
0x1BE4	0x9803    LDR	R0, [SP, #12]
0x1BE6	0xB280    UXTH	R0, R0
0x1BE8	0xF7FFFE7A  BL	_Draw_Circle+0
0x1BEC	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 41 :: 		toggle ^= ON;
0x1BEE	0x9801    LDR	R0, [SP, #4]
0x1BF0	0x2101    MOVS	R1, #1
0x1BF2	0x4001    ANDS	R1, R0
0x1BF4	0x2001    MOVS	R0, #1
0x1BF6	0x4048    EORS	R0, R1
0x1BF8	0xB2C2    UXTB	R2, R0
0x1BFA	0x9801    LDR	R0, [SP, #4]
0x1BFC	0x2101    MOVS	R1, #1
0x1BFE	0x4011    ANDS	R1, R2
0x1C00	0xD002    BEQ	L__main288
0x1C02	0x2101    MOVS	R1, #1
0x1C04	0x4308    ORRS	R0, R1
0x1C06	0xE001    B	L__main287
L__main288:
0x1C08	0x2101    MOVS	R1, #1
0x1C0A	0x4388    BICS	R0, R1
L__main287:
0x1C0C	0x9001    STR	R0, [SP, #4]
;OLED_Demo.c, 42 :: 		delay_ms(40);
0x1C0E	0x4F02    LDR	R7, [PC, #8]
L_main139:
0x1C10	0x1E7F    SUBS	R7, R7, #1
0x1C12	0xD1FD    BNE	L_main139
0x1C14	0xBF00    NOP
0x1C16	0xE002    B	#4
0x1C18	0xE1FF0004  	#319999
0x1C1C	0xBF00    NOP
;OLED_Demo.c, 38 :: 		for(n = 12;  n < 57; n += 8)
0x1C1E	0x9803    LDR	R0, [SP, #12]
0x1C20	0xB2C0    UXTB	R0, R0
0x1C22	0x3008    ADDS	R0, #8
0x1C24	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 43 :: 		}
0x1C26	0xE7D0    B	L_main136
L_main137:
;OLED_Demo.c, 36 :: 		for(m = 18; m < 114; m += 10)
0x1C28	0x9802    LDR	R0, [SP, #8]
0x1C2A	0xB280    UXTH	R0, R0
0x1C2C	0x300A    ADDS	R0, #10
0x1C2E	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 44 :: 		}
0x1C30	0xE7C5    B	L_main133
L_main134:
;OLED_Demo.c, 45 :: 		delay_ms(1600);
0x1C32	0x4F02    LDR	R7, [PC, #8]
L_main141:
0x1C34	0x1E7F    SUBS	R7, R7, #1
0x1C36	0xD1FD    BNE	L_main141
0x1C38	0xBF00    NOP
0x1C3A	0xE002    B	#4
0x1C3C	0x4FFF00C3  	#12799999
0x1C40	0xBF00    NOP
;OLED_Demo.c, 47 :: 		OLED_fill(0x00);
0x1C42	0x2000    MOVS	R0, #0
0x1C44	0xF7FEFADC  BL	_OLED_fill+0
;OLED_Demo.c, 48 :: 		OLED_clear_buffer();
0x1C48	0xF7FEFD10  BL	_OLED_clear_buffer+0
;OLED_Demo.c, 49 :: 		for(n = 1;  n < 32; n++)
0x1C4C	0x2001    MOVS	R0, #1
0x1C4E	0x9003    STR	R0, [SP, #12]
L_main143:
0x1C50	0x9803    LDR	R0, [SP, #12]
0x1C52	0xB2C0    UXTB	R0, R0
0x1C54	0x2820    CMP	R0, #32
0x1C56	0xD20E    BCS	L_main144
;OLED_Demo.c, 51 :: 		Draw_Circle(63, 31, n, ON, ON);
0x1C58	0x2001    MOVS	R0, #1
0x1C5A	0xB401    PUSH	(R0)
0x1C5C	0x2301    MOVS	R3, #1
0x1C5E	0x9A04    LDR	R2, [SP, #16]
0x1C60	0xB2D2    UXTB	R2, R2
0x1C62	0x211F    MOVS	R1, #31
0x1C64	0x203F    MOVS	R0, #63
0x1C66	0xF7FFFE3B  BL	_Draw_Circle+0
0x1C6A	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 49 :: 		for(n = 1;  n < 32; n++)
0x1C6C	0x9803    LDR	R0, [SP, #12]
0x1C6E	0xB2C0    UXTB	R0, R0
0x1C70	0x3001    ADDS	R0, #1
0x1C72	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 52 :: 		}
0x1C74	0xE7EC    B	L_main143
L_main144:
;OLED_Demo.c, 53 :: 		delay_ms(2000);
0x1C76	0x4F02    LDR	R7, [PC, #8]
L_main146:
0x1C78	0x1E7F    SUBS	R7, R7, #1
0x1C7A	0xD1FD    BNE	L_main146
0x1C7C	0xBF00    NOP
0x1C7E	0xE002    B	#4
0x1C80	0x23FF00F4  	#15999999
0x1C84	0xBF00    NOP
;OLED_Demo.c, 54 :: 		for(n = 1;  n < 32; n++)
0x1C86	0x2001    MOVS	R0, #1
0x1C88	0x9003    STR	R0, [SP, #12]
L_main148:
0x1C8A	0x9803    LDR	R0, [SP, #12]
0x1C8C	0xB2C0    UXTB	R0, R0
0x1C8E	0x2820    CMP	R0, #32
0x1C90	0xD20E    BCS	L_main149
;OLED_Demo.c, 56 :: 		Draw_Circle(63, 31, n, ON, OFF);
0x1C92	0x2000    MOVS	R0, #0
0x1C94	0xB401    PUSH	(R0)
0x1C96	0x2301    MOVS	R3, #1
0x1C98	0x9A04    LDR	R2, [SP, #16]
0x1C9A	0xB2D2    UXTB	R2, R2
0x1C9C	0x211F    MOVS	R1, #31
0x1C9E	0x203F    MOVS	R0, #63
0x1CA0	0xF7FFFE1E  BL	_Draw_Circle+0
0x1CA4	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 54 :: 		for(n = 1;  n < 32; n++)
0x1CA6	0x9803    LDR	R0, [SP, #12]
0x1CA8	0xB2C0    UXTB	R0, R0
0x1CAA	0x3001    ADDS	R0, #1
0x1CAC	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 57 :: 		}
0x1CAE	0xE7EC    B	L_main148
L_main149:
;OLED_Demo.c, 58 :: 		delay_ms(900);
0x1CB0	0x4F02    LDR	R7, [PC, #8]
0x1CB2	0xBF00    NOP
L_main151:
0x1CB4	0x1E7F    SUBS	R7, R7, #1
0x1CB6	0xD1FD    BNE	L_main151
0x1CB8	0xE002    B	#4
0x1CBA	0xBF00    NOP
0x1CBC	0xDCFF006D  	#7199999
;OLED_Demo.c, 60 :: 		OLED_fill(0x00);
0x1CC0	0x2000    MOVS	R0, #0
0x1CC2	0xF7FEFA9D  BL	_OLED_fill+0
;OLED_Demo.c, 61 :: 		OLED_clear_buffer();
0x1CC6	0xF7FEFCD1  BL	_OLED_clear_buffer+0
;OLED_Demo.c, 62 :: 		for(n = 1;  n < 32; n++)
0x1CCA	0x2001    MOVS	R0, #1
0x1CCC	0x9003    STR	R0, [SP, #12]
L_main153:
0x1CCE	0x9803    LDR	R0, [SP, #12]
0x1CD0	0xB2C0    UXTB	R0, R0
0x1CD2	0x2820    CMP	R0, #32
0x1CD4	0xD229    BCS	L_main154
;OLED_Demo.c, 64 :: 		Draw_Circle(63, 31, n, N, toggle);
0x1CD6	0x9901    LDR	R1, [SP, #4]
0x1CD8	0x2001    MOVS	R0, #1
0x1CDA	0x4008    ANDS	R0, R1
0x1CDC	0xB401    PUSH	(R0)
0x1CDE	0x9B04    LDR	R3, [SP, #16]
0x1CE0	0xB2DB    UXTB	R3, R3
0x1CE2	0x9A04    LDR	R2, [SP, #16]
0x1CE4	0xB2D2    UXTB	R2, R2
0x1CE6	0x211F    MOVS	R1, #31
0x1CE8	0x203F    MOVS	R0, #63
0x1CEA	0xF7FFFDF9  BL	_Draw_Circle+0
0x1CEE	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 65 :: 		toggle ^= ON;
0x1CF0	0x9801    LDR	R0, [SP, #4]
0x1CF2	0x2101    MOVS	R1, #1
0x1CF4	0x4001    ANDS	R1, R0
0x1CF6	0x2001    MOVS	R0, #1
0x1CF8	0x4048    EORS	R0, R1
0x1CFA	0xB2C2    UXTB	R2, R0
0x1CFC	0x9801    LDR	R0, [SP, #4]
0x1CFE	0x2101    MOVS	R1, #1
0x1D00	0x4011    ANDS	R1, R2
0x1D02	0xD002    BEQ	L__main290
0x1D04	0x2101    MOVS	R1, #1
0x1D06	0x4308    ORRS	R0, R1
0x1D08	0xE001    B	L__main289
L__main290:
0x1D0A	0x2101    MOVS	R1, #1
0x1D0C	0x4388    BICS	R0, R1
L__main289:
0x1D0E	0x9001    STR	R0, [SP, #4]
;OLED_Demo.c, 66 :: 		delay_ms(10);
0x1D10	0x4F02    LDR	R7, [PC, #8]
0x1D12	0xBF00    NOP
L_main156:
0x1D14	0x1E7F    SUBS	R7, R7, #1
0x1D16	0xD1FD    BNE	L_main156
0x1D18	0xE002    B	#4
0x1D1A	0xBF00    NOP
0x1D1C	0x387F0001  	#79999
;OLED_Demo.c, 62 :: 		for(n = 1;  n < 32; n++)
0x1D20	0x9803    LDR	R0, [SP, #12]
0x1D22	0xB2C0    UXTB	R0, R0
0x1D24	0x3001    ADDS	R0, #1
0x1D26	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 67 :: 		}
0x1D28	0xE7D1    B	L_main153
L_main154:
;OLED_Demo.c, 68 :: 		delay_ms(2000);
0x1D2A	0x4F02    LDR	R7, [PC, #8]
L_main158:
0x1D2C	0x1E7F    SUBS	R7, R7, #1
0x1D2E	0xD1FD    BNE	L_main158
0x1D30	0xBF00    NOP
0x1D32	0xE002    B	#4
0x1D34	0x23FF00F4  	#15999999
0x1D38	0xBF00    NOP
;OLED_Demo.c, 70 :: 		OLED_fill(0x00);
0x1D3A	0x2000    MOVS	R0, #0
0x1D3C	0xF7FEFA60  BL	_OLED_fill+0
;OLED_Demo.c, 71 :: 		OLED_clear_buffer();
0x1D40	0xF7FEFC94  BL	_OLED_clear_buffer+0
;OLED_Demo.c, 72 :: 		for(m = 0; m < 128; m += 4)
0x1D44	0x2000    MOVS	R0, #0
0x1D46	0x9002    STR	R0, [SP, #8]
L_main160:
0x1D48	0x9802    LDR	R0, [SP, #8]
0x1D4A	0xB280    UXTH	R0, R0
0x1D4C	0x2880    CMP	R0, #128
0x1D4E	0xD21A    BCS	L_main161
;OLED_Demo.c, 74 :: 		for(n = 0; n < 64; n += 4)
0x1D50	0x2000    MOVS	R0, #0
0x1D52	0x9003    STR	R0, [SP, #12]
L_main163:
0x1D54	0x9803    LDR	R0, [SP, #12]
0x1D56	0xB2C0    UXTB	R0, R0
0x1D58	0x2840    CMP	R0, #64
0x1D5A	0xD20F    BCS	L_main164
;OLED_Demo.c, 76 :: 		Draw_Line(m, n, 127, 63, ON);
0x1D5C	0x2001    MOVS	R0, #1
0x1D5E	0xB401    PUSH	(R0)
0x1D60	0x233F    MOVS	R3, #63
0x1D62	0x227F    MOVS	R2, #127
0x1D64	0x9904    LDR	R1, [SP, #16]
0x1D66	0xB2C9    UXTB	R1, R1
0x1D68	0x9803    LDR	R0, [SP, #12]
0x1D6A	0xB280    UXTH	R0, R0
0x1D6C	0xF7FFF836  BL	_Draw_Line+0
0x1D70	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 74 :: 		for(n = 0; n < 64; n += 4)
0x1D72	0x9803    LDR	R0, [SP, #12]
0x1D74	0xB2C0    UXTB	R0, R0
0x1D76	0x3004    ADDS	R0, #4
0x1D78	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 77 :: 		}
0x1D7A	0xE7EB    B	L_main163
L_main164:
;OLED_Demo.c, 72 :: 		for(m = 0; m < 128; m += 4)
0x1D7C	0x9802    LDR	R0, [SP, #8]
0x1D7E	0xB280    UXTH	R0, R0
0x1D80	0x3004    ADDS	R0, #4
0x1D82	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 78 :: 		}
0x1D84	0xE7E0    B	L_main160
L_main161:
;OLED_Demo.c, 79 :: 		for(m = 0; m < 128; m += 4)
0x1D86	0x2000    MOVS	R0, #0
0x1D88	0x9002    STR	R0, [SP, #8]
L_main166:
0x1D8A	0x9802    LDR	R0, [SP, #8]
0x1D8C	0xB280    UXTH	R0, R0
0x1D8E	0x2880    CMP	R0, #128
0x1D90	0xD21A    BCS	L_main167
;OLED_Demo.c, 81 :: 		for(n = 0; n < 64; n += 4)
0x1D92	0x2000    MOVS	R0, #0
0x1D94	0x9003    STR	R0, [SP, #12]
L_main169:
0x1D96	0x9803    LDR	R0, [SP, #12]
0x1D98	0xB2C0    UXTB	R0, R0
0x1D9A	0x2840    CMP	R0, #64
0x1D9C	0xD20F    BCS	L_main170
;OLED_Demo.c, 83 :: 		Draw_Line(127, 63, m, n, ON);
0x1D9E	0x2001    MOVS	R0, #1
0x1DA0	0xB401    PUSH	(R0)
0x1DA2	0x9B04    LDR	R3, [SP, #16]
0x1DA4	0xB2DB    UXTB	R3, R3
0x1DA6	0x9A03    LDR	R2, [SP, #12]
0x1DA8	0xB292    UXTH	R2, R2
0x1DAA	0x213F    MOVS	R1, #63
0x1DAC	0x207F    MOVS	R0, #127
0x1DAE	0xF7FFF815  BL	_Draw_Line+0
0x1DB2	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 81 :: 		for(n = 0; n < 64; n += 4)
0x1DB4	0x9803    LDR	R0, [SP, #12]
0x1DB6	0xB2C0    UXTB	R0, R0
0x1DB8	0x3004    ADDS	R0, #4
0x1DBA	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 84 :: 		}
0x1DBC	0xE7EB    B	L_main169
L_main170:
;OLED_Demo.c, 79 :: 		for(m = 0; m < 128; m += 4)
0x1DBE	0x9802    LDR	R0, [SP, #8]
0x1DC0	0xB280    UXTH	R0, R0
0x1DC2	0x3004    ADDS	R0, #4
0x1DC4	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 85 :: 		}
0x1DC6	0xE7E0    B	L_main166
L_main167:
;OLED_Demo.c, 86 :: 		delay_ms(1600);
0x1DC8	0x4F02    LDR	R7, [PC, #8]
0x1DCA	0xBF00    NOP
L_main172:
0x1DCC	0x1E7F    SUBS	R7, R7, #1
0x1DCE	0xD1FD    BNE	L_main172
0x1DD0	0xE002    B	#4
0x1DD2	0xBF00    NOP
0x1DD4	0x4FFF00C3  	#12799999
;OLED_Demo.c, 87 :: 		for(m = 0; m < 128; m += 4)
0x1DD8	0x2000    MOVS	R0, #0
0x1DDA	0x9002    STR	R0, [SP, #8]
L_main174:
0x1DDC	0x9802    LDR	R0, [SP, #8]
0x1DDE	0xB280    UXTH	R0, R0
0x1DE0	0x2880    CMP	R0, #128
0x1DE2	0xD21A    BCS	L_main175
;OLED_Demo.c, 89 :: 		for(n = 0; n < 64; n += 4)
0x1DE4	0x2000    MOVS	R0, #0
0x1DE6	0x9003    STR	R0, [SP, #12]
L_main177:
0x1DE8	0x9803    LDR	R0, [SP, #12]
0x1DEA	0xB2C0    UXTB	R0, R0
0x1DEC	0x2840    CMP	R0, #64
0x1DEE	0xD20F    BCS	L_main178
;OLED_Demo.c, 91 :: 		Draw_Line(m, n, 127, 63, OFF);
0x1DF0	0x2000    MOVS	R0, #0
0x1DF2	0xB401    PUSH	(R0)
0x1DF4	0x233F    MOVS	R3, #63
0x1DF6	0x227F    MOVS	R2, #127
0x1DF8	0x9904    LDR	R1, [SP, #16]
0x1DFA	0xB2C9    UXTB	R1, R1
0x1DFC	0x9803    LDR	R0, [SP, #12]
0x1DFE	0xB280    UXTH	R0, R0
0x1E00	0xF7FEFFEC  BL	_Draw_Line+0
0x1E04	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 89 :: 		for(n = 0; n < 64; n += 4)
0x1E06	0x9803    LDR	R0, [SP, #12]
0x1E08	0xB2C0    UXTB	R0, R0
0x1E0A	0x3004    ADDS	R0, #4
0x1E0C	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 92 :: 		}
0x1E0E	0xE7EB    B	L_main177
L_main178:
;OLED_Demo.c, 87 :: 		for(m = 0; m < 128; m += 4)
0x1E10	0x9802    LDR	R0, [SP, #8]
0x1E12	0xB280    UXTH	R0, R0
0x1E14	0x3004    ADDS	R0, #4
0x1E16	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 93 :: 		}
0x1E18	0xE7E0    B	L_main174
L_main175:
;OLED_Demo.c, 94 :: 		for(m = 0; m < 128; m += 4)
0x1E1A	0x2000    MOVS	R0, #0
0x1E1C	0x9002    STR	R0, [SP, #8]
L_main180:
0x1E1E	0x9802    LDR	R0, [SP, #8]
0x1E20	0xB280    UXTH	R0, R0
0x1E22	0x2880    CMP	R0, #128
0x1E24	0xD21A    BCS	L_main181
;OLED_Demo.c, 96 :: 		for(n = 0; n < 64; n += 4)
0x1E26	0x2000    MOVS	R0, #0
0x1E28	0x9003    STR	R0, [SP, #12]
L_main183:
0x1E2A	0x9803    LDR	R0, [SP, #12]
0x1E2C	0xB2C0    UXTB	R0, R0
0x1E2E	0x2840    CMP	R0, #64
0x1E30	0xD20F    BCS	L_main184
;OLED_Demo.c, 98 :: 		Draw_Line(127, 63, m, n, OFF);
0x1E32	0x2000    MOVS	R0, #0
0x1E34	0xB401    PUSH	(R0)
0x1E36	0x9B04    LDR	R3, [SP, #16]
0x1E38	0xB2DB    UXTB	R3, R3
0x1E3A	0x9A03    LDR	R2, [SP, #12]
0x1E3C	0xB292    UXTH	R2, R2
0x1E3E	0x213F    MOVS	R1, #63
0x1E40	0x207F    MOVS	R0, #127
0x1E42	0xF7FEFFCB  BL	_Draw_Line+0
0x1E46	0xB001    ADD	SP, SP, #4
;OLED_Demo.c, 96 :: 		for(n = 0; n < 64; n += 4)
0x1E48	0x9803    LDR	R0, [SP, #12]
0x1E4A	0xB2C0    UXTB	R0, R0
0x1E4C	0x3004    ADDS	R0, #4
0x1E4E	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 99 :: 		}
0x1E50	0xE7EB    B	L_main183
L_main184:
;OLED_Demo.c, 94 :: 		for(m = 0; m < 128; m += 4)
0x1E52	0x9802    LDR	R0, [SP, #8]
0x1E54	0xB280    UXTH	R0, R0
0x1E56	0x3004    ADDS	R0, #4
0x1E58	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 100 :: 		}
0x1E5A	0xE7E0    B	L_main180
L_main181:
;OLED_Demo.c, 101 :: 		delay_ms(1600);
0x1E5C	0x4F02    LDR	R7, [PC, #8]
0x1E5E	0xBF00    NOP
L_main186:
0x1E60	0x1E7F    SUBS	R7, R7, #1
0x1E62	0xD1FD    BNE	L_main186
0x1E64	0xE002    B	#4
0x1E66	0xBF00    NOP
0x1E68	0x4FFF00C3  	#12799999
;OLED_Demo.c, 103 :: 		OLED_fill(0x00);
0x1E6C	0x2000    MOVS	R0, #0
0x1E6E	0xF7FEF9C7  BL	_OLED_fill+0
;OLED_Demo.c, 104 :: 		OLED_clear_buffer();
0x1E72	0xF7FEFBFB  BL	_OLED_clear_buffer+0
;OLED_Demo.c, 105 :: 		for(m = 0; m < 128; m += 8)
0x1E76	0x2000    MOVS	R0, #0
0x1E78	0x9002    STR	R0, [SP, #8]
L_main188:
0x1E7A	0x9802    LDR	R0, [SP, #8]
0x1E7C	0xB280    UXTH	R0, R0
0x1E7E	0x2880    CMP	R0, #128
0x1E80	0xD21E    BCS	L_main189
;OLED_Demo.c, 107 :: 		for(n = 0; n < 64; n += 8)
0x1E82	0x2000    MOVS	R0, #0
0x1E84	0x9003    STR	R0, [SP, #12]
L_main191:
0x1E86	0x9803    LDR	R0, [SP, #12]
0x1E88	0xB2C0    UXTB	R0, R0
0x1E8A	0x2840    CMP	R0, #64
0x1E8C	0xD213    BCS	L_main192
;OLED_Demo.c, 109 :: 		Draw_Rectangle(m, 0, 127, n, OFF, ON, ROUND);
0x1E8E	0x2201    MOVS	R2, #1
0x1E90	0x2101    MOVS	R1, #1
0x1E92	0x2000    MOVS	R0, #0
0x1E94	0xB404    PUSH	(R2)
0x1E96	0xB402    PUSH	(R1)
0x1E98	0xB401    PUSH	(R0)
0x1E9A	0x9B06    LDR	R3, [SP, #24]
0x1E9C	0xB2DB    UXTB	R3, R3
0x1E9E	0x227F    MOVS	R2, #127
0x1EA0	0x2100    MOVS	R1, #0
0x1EA2	0x9805    LDR	R0, [SP, #20]
0x1EA4	0xB280    UXTH	R0, R0
0x1EA6	0xF7FFFC21  BL	_Draw_Rectangle+0
0x1EAA	0xB003    ADD	SP, SP, #12
;OLED_Demo.c, 107 :: 		for(n = 0; n < 64; n += 8)
0x1EAC	0x9803    LDR	R0, [SP, #12]
0x1EAE	0xB2C0    UXTB	R0, R0
0x1EB0	0x3008    ADDS	R0, #8
0x1EB2	0x9003    STR	R0, [SP, #12]
;OLED_Demo.c, 110 :: 		}
0x1EB4	0xE7E7    B	L_main191
L_main192:
;OLED_Demo.c, 105 :: 		for(m = 0; m < 128; m += 8)
0x1EB6	0x9802    LDR	R0, [SP, #8]
0x1EB8	0xB280    UXTH	R0, R0
0x1EBA	0x3008    ADDS	R0, #8
0x1EBC	0x9002    STR	R0, [SP, #8]
;OLED_Demo.c, 111 :: 		}
0x1EBE	0xE7DC    B	L_main188
L_main189:
;OLED_Demo.c, 112 :: 		delay_ms(600);
0x1EC0	0x4F02    LDR	R7, [PC, #8]
0x1EC2	0xBF00    NOP
L_main194:
0x1EC4	0x1E7F    SUBS	R7, R7, #1
0x1EC6	0xD1FD    BNE	L_main194
0x1EC8	0xE002    B	#4
0x1ECA	0xBF00    NOP
0x1ECC	0x3DFF0049  	#4799999
;OLED_Demo.c, 114 :: 		for(m = 0; m < 128; m++)
0x1ED0	0x2000    MOVS	R0, #0
0x1ED2	0x9002    STR	R0, [SP, #8]
L_main196:
0x1ED4	0x9802    LDR	R0, [SP, #8]
0x1ED6	0xB280    UXTH	R0, R0
0x1ED8	0x2880    CMP	R0, #128
0x1EDA	0xD243    BCS	L_main197
;OLED_Demo.c, 116 :: 		n = (28 + (28 * sin(m * 0.04090874)));
0x1EDC	0x9802    LDR	R0, [SP, #8]
0x1EDE	0xB280    UXTH	R0, R0
0x1EE0	0xF7FFFB3C  BL	__UnsignedIntegralToFloat+0
0x1EE4	0x4A1B    LDR	R2, [PC, #108]
0x1EE6	0xF7FFFB43  BL	__Mul_FP+0
0x1EEA	0xF7FFFB83  BL	_sin+0
0x1EEE	0x4A1A    LDR	R2, [PC, #104]
